#bin	frequency	peak0	peak1	peak2	peak3	peak4	peak5
0.10001	2.44993412933e-13	2.44993412899e-13	3.42509413801e-23	3.92015979105e-69	1.35430204256e-138	1.62078797585e-235	0.0
0.10051	2.65582525297e-13	2.65582525261e-13	3.63821638456e-23	4.3386352152e-69	1.56182648518e-138	1.95076838335e-235	0.0
0.10101	2.87875464834e-13	2.87875464795e-13	3.86447785683e-23	4.80163107817e-69	1.80109374497e-138	2.34785620707e-235	0.0
0.10151	3.12010979017e-13	3.12010978976e-13	4.10468095129e-23	5.31386755951e-69	2.07695045941e-138	2.82568383611e-235	0.0
0.10201	3.381389253e-13	3.38138925256e-13	4.35967659031e-23	5.88056355465e-69	2.39498193655e-138	3.40064990809e-235	0.0
0.10251	3.66421145153e-13	3.66421145106e-13	4.63036712751e-23	6.50748918343e-69	2.76162453074e-138	4.09248000431e-235	0.0
0.10301	3.97032405602e-13	3.97032405553e-13	4.91770942536e-23	7.20102380748e-69	3.18429508317e-138	4.9249008663e-235	0.0
0.10351	4.30161413377e-13	4.30161413325e-13	5.22271811495e-23	7.96822013266e-69	3.67154001391e-138	5.92645109212e-235	0.0
0.10401	4.66011907148e-13	4.66011907092e-13	5.54646904877e-23	8.81687503219e-69	4.23320704342e-138	7.13145590874e-235	0.0
0.10451	5.04803833768e-13	5.04803833709e-13	5.89010295767e-23	9.75560779291e-69	4.88064297188e-138	8.58119919051e-235	0.0
0.10501	5.46774614834e-13	5.46774614772e-13	6.2548293241e-23	1.07939465596e-68	5.62692146345e-138	1.03253325918e-234	0.0
0.10551	5.92180510381e-13	5.92180510315e-13	6.64193048407e-23	1.19424238335e-68	6.48710537886e-138	1.24235697117e-234	0.0
0.10601	6.41298087002e-13	6.41298086932e-13	7.05276597141e-23	1.32126819698e-68	7.47854888691e-138	1.494772288e-234	0.0
0.10651	6.94425798236e-13	6.94425798161e-13	7.4887771184e-23	1.46175897174e-68	8.62124537563e-138	1.79841517789e-234	0.0
0.10701	7.51885685643e-13	7.51885685563e-13	7.95149192768e-23	1.61713709525e-68	9.93822809348e-138	2.16367070774e-234	0.0
0.10751	8.14025209589e-13	8.14025209504e-13	8.44253023133e-23	1.78897468775e-68	1.14560314978e-137	2.60302690399e-234	0.0
0.10801	8.81219219447e-13	8.81219219358e-13	8.9636091539e-23	1.97900930881e-68	1.32052224922e-137	3.13150012306e-234	0.0
0.10851	9.53872073611e-13	9.53872073516e-13	9.51654889704e-23	2.18916130587e-68	1.52210121209e-137	3.76714636602e-234	0.0
0.10901	1.03241992048e-12	1.03241992038e-12	1.01032788644e-22	2.42155297548e-68	1.75439598831e-137	4.53167588282e-234	0.0
0.10951	1.11733315242e-12	1.11733315232e-12	1.0725844147e-22	2.67852972605e-68	2.02207846651e-137	5.45119190774e-234	0.0
0.11001	1.2091190455e-12	1.20911904539e-12	1.1386412389e-22	2.96268345047e-68	2.33052984007e-137	6.5570785688e-234	0.0
0.11051	1.30832459883e-12	1.30832459871e-12	1.20872810577e-22	3.27687833841e-68	2.68594809994e-137	7.88706805994e-234	0.0
0.11101	1.4155395883e-12	1.41553958817e-12	1.28308851397e-22	3.62427938211e-68	3.09547178773e-137	9.48652322746e-234	0.0
0.11151	1.5313998505e-12	1.53139985037e-12	1.36198052881e-22	4.00838385578e-68	3.56732246425e-137	1.14099790041e-233	0.0
0.11201	1.65659081395e-12	1.65659081381e-12	1.44567764485e-22	4.43305607754e-68	4.11096871862e-137	1.37229948719e-233	0.0
0.11251	1.7918512957e-12	1.79185129555e-12	1.53446969893e-22	4.90256579509e-68	4.7373149688e-137	1.65043810422e-233	0.0
0.11301	1.93797758303e-12	1.93797758287e-12	1.62866383672e-22	5.42163057147e-68	5.45891879401e-137	1.9848873662e-233	0.0
0.11351	2.09582782109e-12	2.09582782092e-12	1.72858553582e-22	5.99546258615e-68	6.29024110293e-137	2.38703495142e-233	0.0
0.11401	2.266326729e-12	2.26632672881e-12	1.83457968871e-22	6.6298203099e-68	7.24793408956e-137	2.87056888863e-233	0.0
0.11451	2.4504706684e-12	2.4504706682e-12	1.94701174898e-22	7.33106555906e-68	8.35117267379e-137	3.45194171472e-233	0.0
0.11501	2.64933309041e-12	2.64933309021e-12	2.06626894453e-22	8.10622648718e-68	9.62203598147e-137	4.15092818353e-233	0.0
0.11551	2.86407038851e-12	2.86407038829e-12	2.19276156156e-22	8.96306712969e-68	1.10859464046e-136	4.99129535952e-233	0.0
0.11601	3.09592818696e-12	3.09592818673e-12	2.3269243036e-22	9.91016418089e-68	1.27721749168e-136	6.0016077179e-233	0.0
0.11651	3.34624809667e-12	3.34624809643e-12	2.46921772959e-22	1.09569917526e-67	1.47144226233e-136	7.21619442063e-233	0.0
0.11701	3.61647497233e-12	3.61647497206e-12	2.62012977594e-22	1.21140149413e-67	1.69514900254e-136	8.67631139944e-233	0.0
0.11751	3.90816470724e-12	3.90816470697e-12	2.78017736715e-22	1.33927931157e-67	1.95280472057e-136	1.04315374354e-232	0.0
0.11801	4.22299260508e-12	4.22299260479e-12	2.94990812018e-22	1.48060939314e-67	2.24955201219e-136	1.25414512989e-232	0.0
0.11851	4.56276237e-12	4.56276236969e-12	3.129902148e-22	1.63680191817e-67	2.59131104826e-136	1.50776464704e-232	0.0
0.11901	4.92941576012e-12	4.92941575978e-12	3.32077396793e-22	1.80941437102e-67	2.98489693011e-136	1.81261513128e-232	0.0
0.11951	5.32504295212e-12	5.32504295177e-12	3.52317452097e-22	2.00016687342e-67	3.43815472385e-136	2.17903362008e-232	0.0
0.12001	5.75189366828e-12	5.7518936679e-12	3.7377933082e-22	2.2109591071e-67	3.96011483227e-136	2.61944054737e-232	0.0
0.12051	6.2123891208e-12	6.2123891204e-12	3.96536065134e-22	2.44388899068e-67	4.56117176135e-136	3.1487591727e-232	0.0
0.12101	6.70913483219e-12	6.70913483176e-12	4.20665008431e-22	2.70127329245e-67	5.2532897976e-136	3.78491935462e-232	0.0
0.12151	7.24493439454e-12	7.2449343941e-12	4.4624808834e-22	2.98567037863e-67	6.05023963968e-136	4.54946260994e-232	0.0
0.12201	7.82280423507e-12	7.82280423459e-12	4.73372074407e-22	3.29990531766e-67	6.96787063429e-136	5.46826879997e-232	0.0
0.12251	8.4459894597e-12	8.4459894592e-12	5.02128861263e-22	3.64709758366e-67	8.02442396334e-136	6.57242886482e-232	0.0
0.12301	9.11798085202e-12	9.11798085148e-12	5.32615768177e-22	4.03069162721e-67	9.24089293123e-136	7.89929292531e-232	0.0
0.12351	9.84253310962e-12	9.84253310906e-12	5.64935855935e-22	4.45449060904e-67	1.06414374223e-135	9.49372895072e-232	0.0
0.12401	1.06236844063e-11	1.06236844057e-11	5.9919826202e-22	4.92269362274e-67	1.22538606579e-135	1.14096342477e-231	0.0
0.12451	1.14657773743e-11	1.14657773737e-11	6.35518555151e-22	5.439936766e-67	1.41101576004e-135	1.37117504954e-231	0.0
0.12501	1.23734816069e-11	1.23734816062e-11	6.74019110294e-22	6.01133845693e-67	1.6247145751e-135	1.64778432175e-231	0.0
0.12551	1.33518177902e-11	1.33518177895e-11	7.14829505286e-22	6.64254943249e-67	1.87071906973e-135	1.98013187831e-231	0.0
0.12601	1.44061835782e-11	1.44061835775e-11	7.58086940335e-22	7.33980791107e-67	2.15390406158e-135	2.37943666694e-231	0.0
0.12651	1.55423813352e-11	1.55423813344e-11	8.03936681684e-22	8.11000045067e-67	2.4798786062e-135	2.85917322943e-231	0.0
0.12701	1.67666478768e-11	1.67666478759e-11	8.52532530814e-22	8.96072908864e-67	2.855096382e-135	3.43552468129e-231	0.0
0.12751	1.80856863504e-11	1.80856863495e-11	9.04037320649e-22	9.90038540883e-67	3.28698263969e-135	4.12792655783e-231	0.0
0.12801	1.95067004059e-11	1.9506700405e-11	9.58623440291e-22	1.09382322484e-66	3.78408019702e-135	4.95971973378e-231	0.0
0.12851	2.1037430817e-11	2.1037430816e-11	1.01647338992e-21	1.20844938296e-66	4.35621733079e-135	5.95893426699e-231	0.0
0.12901	2.2686194725e-11	2.26861947239e-11	1.07778036754e-21	1.3350455181e-66	5.01470084431e-135	7.15923038957e-231	0.0
0.12951	2.44619276889e-11	2.44619276878e-11	1.14274888943e-21	1.47485718041e-66	5.77253807819e-135	8.60102811612e-231	0.0
0.13001	2.63742287379e-11	2.63742287366e-11	1.21159544619e-21	1.62925906353e-66	6.6446921955e-135	1.0332863233e-230	0.0
0.13051	2.8433408635e-11	2.84334086337e-11	1.28454919634e-21	1.79976834624e-66	7.64837571879e-135	1.24130149861e-230	0.0
0.13101	3.06505415771e-11	3.06505415758e-11	1.36185269975e-21	1.98805940756e-66	8.80338804009e-135	1.49114598437e-230	0.0
0.13151	3.30375205683e-11	3.30375205669e-11	1.44376269297e-21	2.19598005582e-66	1.01325034788e-134	1.79122165843e-230	0.0
0.13201	3.56071167234e-11	3.56071167219e-11	1.53055090899e-21	2.42556942719e-66	1.16619174434e-134	2.15161609994e-230	0.0
0.13251	3.83730427735e-11	3.83730427719e-11	1.62250494386e-21	2.67907772459e-66	1.34217593814e-134	2.58444041447e-230	0.0
0.13301	4.13500210635e-11	4.13500210618e-11	1.71992917284e-21	2.95898798556e-66	1.54466824949e-134	3.10423468459e-230	0.0
0.13351	4.45538563542e-11	4.45538563524e-11	1.82314571885e-21	3.26804008701e-66	1.77765416909e-134	3.7284545674e-230	0.0
0.13401	4.80015137576e-11	4.80015137556e-11	1.93249547627e-21	3.60925721553e-66	2.04571729412e-134	4.47805526126e-230	0.0
0.13451	5.17112021616e-11	5.17112021595e-11	2.04833919308e-21	3.985975056e-66	2.35412891941e-134	5.37819230343e-230	0.0
0.13501	5.57024635201e-11	5.5702463518e-11	2.1710586147e-21	4.40187397626e-66	2.70895102343e-134	6.45906254546e-230	0.0
0.13551	5.99962684117e-11	5.99962684094e-11	2.30105769305e-21	4.86101451436e-66	3.11715464803e-134	7.75691331366e-230	0.0
0.13601	6.4615118296e-11	6.46151182936e-11	2.4387638644e-21	5.36787650614e-66	3.58675596857e-134	9.31525335103e-230	0.0
0.13651	6.95831549281e-11	6.95831549255e-11	2.58462939999e-21	5.92740222492e-66	4.12697269302e-134	1.1186305841e-229	0.0
0.13701	7.49262774167e-11	7.4926277414e-11	2.7391328334e-21	6.54504394344e-66	4.74840382165e-134	1.34327518522e-229	0.0
0.13751	8.06722674512e-11	8.06722674482e-11	2.90278046909e-21	7.22681636952e-66	5.46323624962e-134	1.61298221866e-229	0.0
0.13801	8.68509232508e-11	8.68509232477e-11	3.07610797662e-21	7.97935445305e-66	6.28548221377e-134	1.93678071727e-229	0.0
0.13851	9.34942028312e-11	9.34942028279e-11	3.25968207538e-21	8.80997711253e-66	7.23125217924e-134	2.32550678152e-229	0.0
0.13901	1.00636377219e-10	1.00636377216e-10	3.45410231486e-21	9.72675748497e-66	8.31906844579e-134	2.79216483356e-229	0.0
0.13951	1.08314194292e-10	1.08314194288e-10	3.66000295585e-21	1.07386003646e-65	9.5702255384e-134	3.35236100768e-229	0.0
0.14001	1.16567053955e-10	1.16567053952e-10	3.8780549583e-21	1.18553275629e-65	1.10092043482e-133	4.02482306527e-229	0.0
0.14051	1.25437195435e-10	1.2543719543e-10	4.10896808165e-21	1.30877719982e-65	1.26641480251e-133	4.83202408855e-229	0.0
0.14101	1.34969897485e-10	1.3496989748e-10	4.35349310411e-21	1.44478814025e-65	1.45674088131e-133	5.80093064441e-229	0.0
0.14151	1.45213692399e-10	1.45213692394e-10	4.61242416734e-21	1.59488326267e-65	1.67561763825e-133	6.96390023027e-229	0.0
0.14201	1.56220594739e-10	1.56220594734e-10	4.88660125379e-21	1.76051576227e-65	1.92731997831e-133	8.35975775424e-229	0.0
0.14251	1.6804634577e-10	1.68046345765e-10	5.17691280382e-21	1.94328822896e-65	2.21676169412e-133	1.00350867247e-228	0.0
0.14301	1.80750674666e-10	1.8075067466e-10	5.48429848069e-21	2.14496794949e-65	2.54959076888e-133	1.20457779249e-228	0.0
0.14351	1.94397577591e-10	1.94397577585e-10	5.80975209146e-21	2.367503771e-65	2.93229886894e-133	1.4458886861e-228	0.0
0.14401	2.09055615858e-10	2.09055615852e-10	6.15432467257e-21	2.61304468493e-65	3.37234713451e-133	1.73548614754e-228	0.0
0.14451	2.24798234444e-10	2.24798234437e-10	6.5191277493e-21	2.88396030603e-65	3.87831068998e-133	2.08302138492e-228	0.0
0.14501	2.41704102193e-10	2.41704102186e-10	6.90533677875e-21	3.182863439e-65	4.46004465443e-133	2.50007242814e-228	0.0
0.14551	2.59857475178e-10	2.59857475171e-10	7.3141947866e-21	3.51263494485e-65	5.12887484486e-133	3.00052837063e-228	0.0
0.14601	2.79348584735e-10	2.79348584728e-10	7.74701620833e-21	3.87645114036e-65	5.89781683816e-133	3.60105014767e-228	0.0
0.14651	3.00274051808e-10	3.002740518e-10	8.20519094641e-21	4.2778139878e-65	6.78182760089e-133	4.32162307901e-228	0.0
0.14701	3.2273732935e-10	3.22737329341e-10	8.69018865533e-21	4.72058435793e-65	7.79809451945e-133	5.1862194297e-228	0.0
0.14751	3.46849174624e-10	3.46849174615e-10	9.20356326714e-21	5.20901867798e-65	8.966367379e-133	6.22359286988e-228	0.0
0.14801	3.72728153382e-10	3.72728153373e-10	9.74695777094e-21	5.74780930783e-65	1.03093396611e-132	7.46823106106e-228	0.0
0.14851	4.00501178004e-10	4.00501177994e-10	1.03221092602e-20	6.34212902214e-65	1.18530864729e-132	8.96149780561e-228	0.0
0.14901	4.30304081841e-10	4.3030408183e-10	1.09308542631e-20	6.99768001445e-65	1.36275675027e-132	1.07530024387e-227	0.0
0.14951	4.62282232128e-10	4.62282232117e-10	1.15751343711e-20	7.72074788125e-65	1.5667204639e-132	1.2902241623e-227	0.0
0.15002	4.96591183992e-10	4.9659118398e-10	1.22570021822e-20	8.51826109012e-65	1.80115453169e-132	1.54805676703e-227	0.0
0.15052	5.3339737823e-10	5.33397378217e-10	1.29786275777e-20	9.39785648697e-65	2.07060242884e-132	1.85735482572e-227	0.0
0.15102	5.7287888573e-10	5.72878885716e-10	1.37423043481e-20	1.03679514534e-64	2.38028383946e-132	2.22837952708e-227	0.0
0.15152	6.15226201551e-10	6.15226201537e-10	1.45504571906e-20	1.14378233866e-64	2.73619510699e-132	2.67343559452e-227	0.0
0.15202	6.60643091899e-10	6.60643091884e-10	1.54056490959e-20	1.26176972422e-64	3.14522457805e-132	3.20727779255e-227	0.0
0.15252	7.09347497427e-10	7.0934749741e-10	1.63105891484e-20	1.3918841955e-64	3.61528504381e-132	3.84759820363e-227	0.0
0.15302	7.61572496504e-10	7.61572496486e-10	1.72681407595e-20	1.5353676634e-64	4.15546580837e-132	4.61561030552e-227	0.0
0.15352	8.17567332338e-10	8.17567332319e-10	1.82813303617e-20	1.69358875198e-64	4.77620728718e-132	5.53674905691e-227	0.0
0.15402	8.77598508057e-10	8.77598508038e-10	1.93533565846e-20	1.86805567895e-64	5.48950146712e-132	6.64151000609e-227	0.0
0.15452	9.41950954144e-10	9.41950954124e-10	2.04875999432e-20	2.06043044065e-64	6.30912205156e-132	7.96645499783e-227	0.0
0.15502	1.01092927286e-09	1.01092927283e-09	2.16876330639e-20	2.27254443293e-64	7.25088867791e-132	9.55541751718e-227	0.0
0.15552	1.08485906459e-09	1.08485906457e-09	2.29572314789e-20	2.50641565291e-64	8.33297024225e-132	1.14609472527e-226	0.0
0.15602	1.16408834145e-09	1.16408834143e-09	2.4300385021e-20	2.76426764087e-64	9.57623310834e-132	1.37460413017e-226	0.0
0.15652	1.24898903353e-09	1.24898903351e-09	2.57213098491e-20	3.04855033774e-64	1.100464083e-131	1.64862188285e-226	0.0
0.15702	1.33995859395e-09	1.33995859393e-09	2.72244611422e-20	3.36196305104e-64	1.2645712993e-131	1.97720072352e-226	0.0
0.15752	1.43742170882e-09	1.43742170879e-09	2.88145464965e-20	3.70747974177e-64	1.45310519036e-131	2.37119213748e-226	0.0
0.15802	1.54183211888e-09	1.54183211884e-09	3.04965400646e-20	4.08837686574e-64	1.66969471366e-131	2.84360334694e-226	0.0
0.15852	1.65367455986e-09	1.65367455983e-09	3.22756974772e-20	4.50826402656e-64	1.91850694306e-131	3.41002507212e-226	0.0
0.15902	1.77346682918e-09	1.77346682915e-09	3.41575715909e-20	4.97111772299e-64	2.20432671101e-131	4.08914407453e-226	0.0
0.15952	1.90176198683e-09	1.9017619868e-09	3.61480291061e-20	5.481318502e-64	2.5326480154e-131	4.90335726666e-226	0.0
0.16002	2.03915069906e-09	2.03915069902e-09	3.82532681037e-20	6.04369185974e-64	2.90977892558e-131	5.8795074913e-226	0.0
0.16052	2.18626373376e-09	2.18626373372e-09	4.04798365496e-20	6.66355326725e-64	3.34296197725e-131	7.04976504829e-226	0.0
0.16102	2.34377461722e-09	2.34377461717e-09	4.28346518207e-20	7.34675773504e-64	3.84051233884e-131	8.45268380554e-226	0.0
0.16152	2.51240246223e-09	2.51240246218e-09	4.53250213076e-20	8.09975437265e-64	4.41197636733e-131	1.01344664301e-225	0.0
0.16202	2.69291497844e-09	2.69291497839e-09	4.79586641527e-20	8.92964644435e-64	5.06831355687e-131	1.21504800994e-225	0.0
0.16252	2.88613167626e-09	2.88613167621e-09	5.07437341859e-20	9.84425747261e-64	5.82210532466e-131	1.4567072222e-225	0.0
0.16302	3.09292727648e-09	3.09292727643e-09	5.36888441222e-20	1.08522039962e-63	6.68779458505e-131	1.74637454825e-225	0.0
0.16352	3.31423533837e-09	3.31423533831e-09	5.68030910911e-20	1.19629756499e-63	7.68196064315e-131	2.09357632344e-225	0.0
0.16402	3.55105211995e-09	3.55105211989e-09	6.00960835689e-20	1.31870233003e-63	8.82363460499e-131	2.50972702915e-225	0.0
0.16452	3.80444068475e-09	3.80444068469e-09	6.35779697904e-20	1.45358560442e-63	1.01346612645e-130	3.00850309542e-225	0.0
0.16502	4.07553527049e-09	4.07553527043e-09	6.72594677213e-20	1.60221479588e-63	1.16401143022e-130	3.60629062057e-225	0.0
0.16552	4.36554593575e-09	4.36554593568e-09	7.1151896674e-20	1.76598555778e-63	1.33687726351e-130	4.32272160756e-225	0.0
0.16602	4.6757635019e-09	4.67576350183e-09	7.52672106579e-20	1.94643471705e-63	1.53536669054e-130	5.1813161968e-225	0.0
0.16652	5.00756480851e-09	5.00756480843e-09	7.96180335568e-20	2.14525450016e-63	1.76327064165e-130	6.21025182317e-225	0.0
0.16702	5.36241830151e-09	5.36241830143e-09	8.42176962325e-20	2.36430818726e-63	2.02493983361e-130	7.44328435191e-225	0.0
0.16752	5.74188997458e-09	5.74188997449e-09	8.9080275659e-20	2.60564733719e-63	2.32536727178e-130	8.92085118821e-225	0.0
0.16802	6.14764968537e-09	6.14764968528e-09	9.42206361975e-20	2.87153074037e-63	2.67028288819e-130	1.0691392268e-224	0.0
0.16852	6.58147786968e-09	6.58147786958e-09	9.96544731266e-20	3.16444527228e-63	3.0662620972e-130	1.28129319147e-224	0.0
0.16902	7.04527267767e-09	7.04527267757e-09	1.05398358551e-19	3.48712883742e-63	3.52085031147e-130	1.53549730171e-224	0.0
0.16952	7.54105755813e-09	7.54105755802e-09	1.11469789813e-19	3.84259561237e-63	4.04270576032e-130	1.8400765121e-224	0.0
0.17002	8.07098931781e-09	8.07098931769e-09	1.17887240553e-19	4.23416381753e-63	4.64176329541e-130	2.20500201586e-224	0.0
0.17052	8.63736668498e-09	8.63736668485e-09	1.24670214543e-19	4.66548626991e-63	5.32942226203e-130	2.6422164062e-224	0.0
0.17102	9.24263940753e-09	9.2426394074e-09	1.31839302458e-19	5.14058399421e-63	6.11876196449e-130	3.1660229878e-224	0.0
0.17152	9.88941791821e-09	9.88941791807e-09	1.39416241743e-19	5.66388319741e-63	7.02478877095e-130	3.79355187992e-224	0.0
0.17202	1.05804836012e-08	1.0580483601e-08	1.47423979726e-19	6.24025594179e-63	8.0647194946e-130	4.54531804036e-224	0.0
0.17252	1.1318799696e-08	1.13187996959e-08	1.55886740176e-19	6.87506488527e-63	9.25830636623e-130	5.44588931701e-224	0.0
0.17302	1.2107522878e-08	1.21075228779e-08	1.64830093466e-19	7.57421249391e-63	1.0628209691e-129	6.5246861961e-224	0.0
0.17352	1.29500155548e-08	1.29500155546e-08	1.74281030553e-19	8.34419517203e-63	1.22004251721e-129	7.81693917892e-224	0.0
0.17402	1.38498589227e-08	1.38498589225e-08	1.84268040971e-19	9.19216279941e-63	1.40047739059e-129	9.36483481875e-224	0.0
0.17452	1.4810866828e-08	1.48108668278e-08	1.94821195053e-19	1.01259842135e-62	1.60754642208e-129	1.12188875519e-223	0.0
0.17502	1.5837100482e-08	1.58371004818e-08	2.05972230612e-19	1.11543192281e-62	1.8451735875e-129	1.34395817569e-223	0.0
0.17552	1.69328840792e-08	1.6932884079e-08	2.17754644312e-19	1.22866978383e-62	2.11785986601e-129	1.60993372102e-223	0.0
0.17602	1.81028213742e-08	1.8102821374e-08	2.30203787988e-19	1.35336073261e-62	2.43076792208e-129	1.92848615548e-223	0.0
0.17652	1.93518132728e-08	1.93518132726e-08	2.43356970179e-19	1.49065880512e-62	2.78981919137e-129	2.3099965899e-223	0.0
0.17702	2.06850764989e-08	2.06850764986e-08	2.57253563142e-19	1.64183387908e-62	3.20180518388e-129	2.7668934614e-223	0.0
0.17752	2.21081633988e-08	2.21081633985e-08	2.71935115656e-19	1.80828325753e-62	3.67451508229e-129	3.31405582865e-223	0.0
0.17802	2.36269829525e-08	2.36269829522e-08	2.87445471907e-19	1.99154440615e-62	4.21688201657e-129	3.96929601774e-223	0.0
0.17852	2.52478230615e-08	2.52478230612e-08	3.03830896793e-19	2.19330895901e-62	4.83915074294e-129	4.75393721312e-223	0.0
0.17902	2.69773741882e-08	2.69773741879e-08	3.21140207986e-19	2.41543811824e-62	5.55306985344e-129	5.69350464898e-223	0.0
0.17952	2.8822754428e-08	2.88227544276e-08	3.39424915103e-19	2.65997958608e-62	6.37211209745e-129	6.81855271766e-223	0.0
0.18002	3.07915360951e-08	3.07915360947e-08	3.58739366378e-19	2.9291861811e-62	7.31172691906e-129	8.16565469087e-223	0.0
0.18052	3.28917739142e-08	3.28917739139e-08	3.7914090322e-19	3.2255363054e-62	8.38962991137e-129	9.77858698615e-223	0.0
0.18102	3.51320349083e-08	3.51320349079e-08	4.00690023091e-19	3.55175644616e-62	9.62613457415e-129	1.17097461748e-222	0.0
0.18152	3.75214300839e-08	3.75214300835e-08	4.23450551125e-19	3.91084591299e-62	1.1044532545e-128	1.40218444176e-222	0.0
0.18202	4.00696480169e-08	4.00696480165e-08	4.47489820977e-19	4.30610403223e-62	1.26715293732e-128	1.67899379719e-222	0.0
0.18252	4.27869904503e-08	4.27869904498e-08	4.72878865369e-19	4.74116004143e-62	1.45377439326e-128	2.0103854126e-222	0.0
0.18302	4.5684410019e-08	4.56844100185e-08	4.99692616857e-19	5.22000595092e-62	1.6678280751e-128	2.40710947256e-222	0.0
0.18352	4.87735502263e-08	4.87735502257e-08	5.28010119365e-19	5.74703266591e-62	1.91333858788e-128	2.88203097718e-222	0.0
0.18402	5.20667878005e-08	5.20667877999e-08	5.57914751039e-19	6.32706969126e-62	2.19491984692e-128	3.45054528877e-222	0.0
0.18452	5.55772775696e-08	5.5577277569e-08	5.89494459043e-19	6.96542877291e-62	2.51786120072e-128	4.13107523454e-222	0.0
0.18502	5.93189999982e-08	5.93189999975e-08	6.22842006903e-19	7.6679518647e-62	2.88822611552e-128	4.94566575276e-222	0.0
0.18552	6.33068115392e-08	6.33068115385e-08	6.58055235081e-19	8.44106384774e-62	3.31296524994e-128	5.92069520039e-222	0.0
